Wall time,Step,Value
1500306460.7451065,4193,0.96875
1500306461.4458692,4194,0.9765625
1500306462.8515377,4196,0.9765625
1500306464.2531285,4198,1.0
1500306465.647602,4200,0.984375
1500306466.3486063,4201,0.9921875
1500306467.0462394,4202,0.984375
1500306468.4613845,4204,0.9609375
1500306481.16637,4222,0.9765625
1500306489.9068322,4227,0.9609375
1500306493.4746568,4232,0.96875
1500306495.650587,4235,0.984375
1500306497.7552543,4238,0.984375
1500306501.2635143,4243,0.9765625
1500306509.135307,4254,0.9921875
1500306515.6608725,4263,0.9921875
1500306517.774504,4266,0.96875
1500306518.4865966,4267,0.984375
1500306524.8451679,4276,0.984375
1500306529.1528113,4282,0.96875
1500306540.465264,4298,0.9921875
1500306544.7391937,4304,0.984375
1500306547.5993447,4308,0.9921875
1500306549.7332659,4311,0.9921875
1500306554.1204045,4317,0.9921875
1500306555.5539362,4319,0.96875
1500306562.0420184,4328,0.984375
1500306564.8751345,4332,0.9921875
1500306569.1578386,4338,0.984375
1500306572.7404878,4343,0.96875
1500306577.1139321,4349,0.9921875
1500306579.9775069,4353,0.96875
1500306583.5394094,4358,0.984375
1500306588.5377088,4365,0.96875
1500306591.3972068,4369,0.9921875
1500306597.923435,4378,0.9765625
1500306600.1185446,4381,0.984375
1500306608.6675572,4393,1.0
1500306620.853171,4400,0.9765625
1500306623.1025834,4403,0.984375
1500306624.540723,4405,0.984375
1500306625.257005,4406,0.9609375
1500306628.2213326,4410,0.984375
1500306628.9431958,4411,0.96875
1500306629.657822,4412,0.96875
1500306638.3138802,4424,0.9609375
1500306642.6518764,4430,0.96875
1500306643.3713443,4431,0.984375
1500306644.8081315,4433,0.96875
1500306648.42305,4438,0.9921875
1500306649.2562802,4439,0.9921875
1500306651.4378402,4442,0.96875
1500306655.7705228,4448,0.984375
1500306658.6633735,4452,0.96875
1500306663.8656478,4459,0.96875
1500306671.2017612,4469,1.0
1500306675.5762854,4475,0.9921875
1500306678.4887085,4479,0.9921875
1500306680.6651657,4482,0.96875
1500306686.511935,4490,0.9921875
1500306687.9651065,4492,0.984375
1500306697.833522,4505,0.953125
1500306700.7431903,4509,0.9765625
1500306701.4695761,4510,0.9921875
1500306715.311924,4529,0.96875
1500306716.0498655,4530,0.9921875
1500306718.3337276,4533,0.984375
1500306723.4860785,4540,0.984375
1500306724.953239,4542,0.9609375
1500306730.8906412,4550,0.984375
1500306732.465991,4552,0.9765625
1500306733.230221,4553,0.984375
1500306748.058159,4566,0.9765625
1500306749.5239067,4568,0.9921875
1500306750.37785,4569,0.9921875
1500306757.0026011,4578,0.9921875
1500306759.211353,4581,0.9609375
1500306767.3078587,4592,0.9921875
1500306769.6231277,4595,0.984375
1500306771.0985293,4597,0.984375
1500306772.5771658,4599,0.96875
1500306781.4393964,4611,0.9765625
1500306794.2438982,4628,0.859375
1500306797.9485185,4633,0.96875
1500306805.4255898,4643,0.96875
1500306809.880582,4649,0.984375
1500306815.0807514,4656,0.984375
1500306819.6194255,4662,0.9765625
1500306821.105638,4664,0.9921875
1500306824.0865343,4668,0.96875
1500306829.286552,4675,0.9921875
1500306830.031397,4676,0.9921875
1500306830.7745752,4677,0.9921875
1500306838.309979,4687,0.9921875
1500306850.3870685,4703,0.9765625
1500306854.2938936,4708,1.0
1500306858.034995,4713,0.984375
1500306861.8033485,4718,1.0
1500306862.5545049,4719,0.9921875
1500306864.0502546,4721,0.984375
1500306866.3592775,4724,0.984375
1500306879.4034922,4734,0.9921875
1500306882.5078964,4738,0.9921875
1500306883.2531648,4739,0.984375
1500306887.7662458,4745,0.9765625
1500306890.8149018,4749,0.984375
1500306891.5588694,4750,0.984375
1500306897.5819287,4758,0.9765625
1500306899.8412025,4761,0.9921875
1500306900.6041982,4762,0.984375
1500306902.1128087,4764,0.9921875
1500306904.381637,4767,0.984375
1500306905.1391463,4768,0.96875
1500306905.8811111,4769,0.984375
1500306906.6373243,4770,0.9765625
1500306909.7204287,4774,0.984375
1500306911.359848,4776,0.984375
1500306913.6630023,4779,1.0
1500306914.4233646,4780,0.96875
1500306915.1891057,4781,0.9765625
1500306915.9542603,4782,0.96875
1500306917.467222,4784,0.953125
1500306919.7385056,4787,0.9765625
1500306920.4859066,4788,0.9921875
1500306925.014245,4794,0.984375
1500306929.54135,4800,0.9921875
1500306931.0512557,4802,0.9921875
1500306933.3253396,4805,0.9921875
1500306942.4917667,4817,0.9375
1500306948.5386443,4825,0.984375
1500306949.3009841,4826,0.9921875
1500306950.052262,4827,0.9765625
1500306954.6125045,4833,0.9765625
1500306960.0019548,4840,1.0
1500306963.8397593,4845,0.984375
1500306969.2060313,4852,0.96875
1500306972.4298573,4856,0.9921875
1500306979.2888577,4865,0.984375
1500306983.844553,4871,0.9921875
1500306985.3646233,4873,0.9921875
1500306987.714988,4876,0.9921875
1500306993.1167855,4883,1.0
1500306997.7450924,4889,0.9765625
1500307000.0388832,4892,0.9765625
1500307001.571931,4894,0.96875
1500307002.341424,4895,0.984375
1500307014.5299964,4904,0.9609375
1500307022.4244678,4914,0.984375
1500307023.1994162,4915,0.96875
1500307029.3615289,4923,0.984375
1500307038.8243594,4935,0.984375
1500307041.1316776,4938,0.9765625
1500307043.4450402,4941,1.0
1500307053.642038,4954,0.984375
1500307059.8327553,4962,0.9765625
1500307066.103945,4970,0.9765625
1500307066.878254,4971,0.984375
1500307069.205995,4974,0.96875
1500307070.7386625,4976,1.0
1500307071.50682,4977,0.984375
1500307082.533472,4991,0.9609375
1500307087.2127507,4997,1.0
1500307088.8342633,4999,0.9921875
1500307100.6903017,5014,0.9765625
1500307106.1729026,5021,1.0
1500307110.8526454,5027,0.953125
1500307113.222003,5030,0.9921875
1500307114.002388,5031,0.9765625
1500307116.345294,5034,0.984375
1500307118.6922376,5037,0.9765625
1500307124.196538,5044,0.9609375
1500307128.8669367,5050,0.96875
1500307130.4434512,5052,1.0
1500307131.2299075,5053,0.984375
1500307132.008257,5054,0.9765625
1500307136.7844217,5060,0.984375
1500307140.7103264,5065,0.984375
1500307149.191446,5069,1.0
