Wall time,Step,Value
1500274494.3423498,4196,0.9921875
1500274495.6508799,4198,0.9453125
1500274497.0421312,4200,0.9765625
1500274497.7204435,4201,0.96875
1500274498.3726518,4202,0.9609375
1500274499.668509,4204,0.96875
1500274511.5025837,4222,0.984375
1500274520.2885864,4227,0.96875
1500274523.554257,4232,0.9609375
1500274525.5152857,4235,0.9609375
1500274527.4565895,4238,0.984375
1500274530.7336462,4243,0.96875
1500274537.988579,4254,0.953125
1500274544.345714,4263,0.9453125
1500274546.3131998,4266,0.96875
1500274546.9723184,4267,0.9765625
1500274552.9879913,4276,0.9609375
1500274556.979718,4282,0.984375
1500274567.67126,4298,0.9609375
1500274571.6160796,4304,0.96875
1500274574.417732,4308,0.9296875
1500274576.4317708,4311,0.9296875
1500274580.47176,4317,0.96875
1500274581.7831078,4319,0.96875
1500274587.7346475,4328,0.953125
1500274590.385245,4332,0.9921875
1500274594.3700147,4338,0.96875
1500274597.6804128,4343,0.984375
1500274601.6585784,4349,0.953125
1500274604.4300778,4353,0.9609375
1500274607.8544686,4358,0.9609375
1500274612.5229657,4365,0.9765625
1500274615.1799421,4369,0.9921875
1500274621.2061732,4378,1.0
1500274623.3368351,4381,0.9921875
1500274631.317429,4393,0.9821428656578064
1500274641.4171102,4400,0.96875
1500274643.4424434,4403,0.9765625
1500274644.811791,4405,0.9765625
1500274645.5436997,4406,0.9765625
1500274648.2897215,4410,0.9765625
1500274648.9590662,4411,0.9765625
1500274649.6411235,4412,0.9921875
1500274657.6827204,4424,0.9375
1500274661.8157673,4430,0.96875
1500274662.5062108,4431,0.984375
1500274663.8686278,4433,0.96875
1500274667.4211302,4438,0.9921875
1500274668.1079566,4439,0.96875
1500274670.2086227,4442,0.9609375
1500274674.321968,4448,0.9765625
1500274677.1069021,4452,0.96875
1500274681.9338422,4459,0.953125
1500274688.6939006,4469,0.9609375
1500274692.7593439,4475,1.0
1500274695.5728042,4479,0.96875
1500274697.7971199,4482,0.96875
1500274703.3018363,4490,0.9609375
1500274704.6599584,4492,0.96875
1500274713.4680934,4505,0.9609375
1500274716.1766496,4509,0.9765625
1500274716.8613665,4510,0.984375
1500274729.97017,4529,0.984375
1500274730.6498923,4530,0.984375
1500274732.7023737,4533,0.9765625
1500274737.598483,4540,0.9453125
1500274738.9716675,4542,0.953125
1500274744.5151787,4550,0.9765625
1500274745.8702404,4552,0.9765625
1500274746.5542274,4553,0.984375
1500274765.2453966,4566,0.9765625
1500274766.6974313,4568,0.96875
1500274767.3925657,4569,0.9765625
1500274773.8808682,4578,0.9609375
1500274775.8950884,4581,0.984375
1500274783.3952897,4592,0.9765625
1500274785.4494367,4595,0.9765625
1500274786.7924728,4597,0.9765625
1500274788.2317293,4599,0.96875
1500274796.53625,4611,0.9609375
1500274808.231,4628,0.9453125
1500274811.6188421,4633,0.96875
1500274818.462201,4643,0.9453125
1500274822.8334622,4649,0.9453125
1500274827.731582,4656,0.9921875
1500274831.8255618,4662,0.96875
1500274833.2107756,4664,0.9765625
1500274835.9290235,4668,0.9375
1500274840.7012408,4675,0.953125
1500274841.3816955,4676,0.9609375
1500274842.05911,4677,0.984375
1500274848.961916,4687,0.96875
1500274860.1342711,4703,0.9765625
1500274863.5697212,4708,0.984375
1500274867.0719454,4713,0.984375
1500274870.4935634,4718,0.984375
1500274871.1748755,4719,0.9921875
1500274872.546228,4721,0.984375
1500274874.628911,4724,0.9765625
1500274891.052695,4734,0.984375
1500274893.8826878,4738,0.9765625
1500274894.5866177,4739,0.953125
1500274898.8294654,4745,0.9765625
1500274901.7047071,4749,0.9609375
1500274902.4312387,4750,0.9765625
1500274908.1086836,4758,0.9609375
1500274910.2165315,4761,0.9453125
1500274910.9704173,4762,0.96875
1500274912.509226,4764,0.9921875
1500274914.6924503,4767,0.9609375
1500274915.400428,4768,0.984375
1500274916.1320863,4769,0.96875
1500274916.891032,4770,0.96875
1500274919.7920682,4774,0.9921875
1500274921.21209,4776,1.0
1500274923.3906174,4779,0.9765625
1500274924.1260383,4780,0.953125
1500274924.874435,4781,0.984375
1500274925.593546,4782,0.9453125
1500274927.0084891,4784,0.96875
1500274929.1214607,4787,0.953125
1500274929.8288531,4788,0.921875
1500274934.1129944,4794,0.96875
1500274938.5930583,4800,0.953125
1500274940.3402736,4802,0.96875
1500274942.9897597,4805,0.984375
1500274951.6018102,4817,0.953125
1500274957.344407,4825,0.9765625
1500274958.0537295,4826,0.9609375
1500274958.7729657,4827,0.9609375
1500274963.0353236,4833,0.984375
1500274968.0061946,4840,0.9765625
1500274971.6218138,4845,0.9921875
1500274976.9007342,4852,0.9921875
1500274979.7537982,4856,0.9765625
1500274986.1808996,4865,0.96875
1500274990.5499396,4871,0.96875
1500274991.9812877,4873,0.9765625
1500274994.119327,4876,0.984375
1500274999.151072,4883,0.9765625
1500275003.6410637,4889,1.0
1500275005.880893,4892,0.9609375
1500275007.4001675,4894,0.9375
1500275008.1459816,4895,0.9921875
1500275021.1336505,4904,0.984375
1500275028.4800668,4914,0.9765625
1500275029.1984236,4915,0.96875
1500275035.1377425,4923,0.9765625
1500275044.0191543,4935,0.984375
1500275046.221933,4938,0.96875
1500275048.4060402,4941,0.96875
1500275057.8031967,4954,0.9609375
1500275063.8303988,4962,0.9765625
1500275069.7854984,4970,0.9765625
1500275070.516003,4971,0.984375
1500275072.6945467,4974,0.96875
1500275074.1432486,4976,0.984375
1500275074.8645377,4977,0.96875
1500275085.002789,4991,0.984375
1500275089.3747184,4997,0.9921875
1500275090.8229067,4999,0.96875
1500275101.9593034,5014,0.984375
1500275107.1173174,5021,1.0
1500275111.624122,5027,0.9609375
1500275113.8171074,5030,0.984375
1500275114.547234,5031,0.984375
1500275116.7613878,5034,0.9765625
1500275118.9471505,5037,0.984375
1500275124.0831094,5044,0.9765625
1500275128.64065,5050,0.9921875
1500275130.098054,5052,0.984375
1500275130.8301294,5053,0.984375
1500275131.5615504,5054,0.984375
1500275135.9487262,5060,1.0
1500275139.6102645,5065,0.9921875
1500275149.1804924,5069,0.9821428656578064
